Item_ID,Category,Price
Item_1718,Beauty,225.79524999999998
Item_1719,Books,256.51559999999995
Item_172,Clothing,239.855
Item_1720,Clothing,239.4505681818182
Item_1721,Games,259.3606097560976
Item_1722,Beauty,270.2302409638554
Item_1723,Sports,260.3087012987013
Item_1724,Music,276.24375
Item_1725,Beauty,250.86203125
Item_1726,Electronics,265.71000000000004
Item_1727,Electronics,233.56878048780487
Item_1728,Sports,209.53712328767125
Item_1729,Books,241.42037037037036
Item_173,Sports,245.8247297297297
Item_1730,Music,246.46597402597405
Item_1731,Games,277.0107142857143
Item_1732,Home,255.93473684210528
Item_1733,Sports,245.45014705882355
Item_1734,Music,255.42068493150683
Item_1735,Home,240.80432835820895
Item_1736,Games,270.86833333333334
Item_1737,Games,229.64428571428573
Item_1738,Music,274.3858333333333
Item_1739,Beauty,269.8866265060241
Item_174,Clothing,251.5328947368421
Item_1740,Electronics,227.34353658536583
Item_1741,Electronics,266.54923076923075
Item_1742,Sports,266.0918571428571
Item_1743,Home,252.58454545454543
Item_1744,Movies,256.18743243243244
Item_1745,Clothing,243.20156626506022
Item_1746,Clothing,242.9938888888889
Item_1747,Home,232.7692857142857
Item_1748,Games,245.6546052631579
Item_1749,Games,268.3856944444444
Item_175,Electronics,253.03691176470585
Item_1750,Sports,217.20521126760562
Item_1751,Electronics,253.91942857142857
Item_1752,Music,249.59112676056338
Item_1753,Music,254.87114942528737
Item_1754,Beauty,235.64905405405403
Item_1755,Movies,223.9075324675325
Item_1756,Clothing,290.7142857142857
Item_1757,Beauty,244.34073529411762
Item_1758,Electronics,240.6565625
Item_1759,Sports,252.68702702702703
Item_176,Games,230.34145161290323
Item_1760,Movies,266.24536585365854
Item_1761,Movies,267.8691139240506
Item_1762,Music,235.8034939759036
Item_1763,Games,259.78884057971015
Item_1764,Clothing,264.4483333333333
Item_1765,Electronics,256.71315789473687
Item_1766,Books,261.8336842105263
Item_1767,Clothing,229.1725925925926
Item_1768,Sports,233.43608695652173
Item_1769,Music,243.39987179487179
Item_177,Games,245.10381578947369
Item_1770,Home,245.02719512195122
Item_1771,Books,261.74857142857144
Item_1772,Beauty,253.83322580645162
Item_1773,Electronics,254.18906666666666
Item_1774,Games,271.0381818181818
Item_1775,Music,255.60858823529412
Item_1776,Sports,270.44011627906974
Item_1777,Music,272.61375
Item_1778,Electronics,277.98441176470584
Item_1779,Clothing,236.97537499999999
Item_178,Clothing,261.7597727272727
Item_1780,Movies,262.62571428571425
Item_1781,Games,274.19014925373136
Item_1782,Clothing,260.0312658227848
Item_1783,Movies,252.4331506849315
Item_1784,Sports,275.44015625
Item_1785,Clothing,233.6630588235294
Item_1786,Books,233.9792
Item_1787,Books,306.6675714285714
Item_1788,Sports,242.85666666666665
Item_1789,Clothing,282.82460526315793
Item_179,Books,246.56178082191778
Item_1790,Movies,230.27132530120483
Item_1791,Electronics,239.2576923076923
Item_1792,Sports,264.2824615384616
Item_1793,Sports,271.4170833333333
Item_1794,Movies,264.9455813953488
Item_1795,Sports,243.45382716049386
Item_1796,Clothing,250.85089552238804
Item_1797,Beauty,251.52352112676058
Item_1798,Games,255.24724999999998
Item_1799,Clothing,269.26735294117645
Item_18,Games,266.23597701149424
Item_180,Beauty,259.41806451612905
Item_1800,Movies,248.87145161290323
Item_1801,Music,264.53000000000003
Item_1802,Beauty,254.95015625
Item_1803,Home,228.92241379310346
Item_1804,Books,253.02864864864864
Item_1805,Games,257.6327027027027
Item_1806,Home,238.4339705882353
Item_1807,Books,221.01986842105262
Item_1808,Beauty,263.2311111111111
Item_1809,Books,240.79186813186814
Item_181,Books,293.44412698412697
Item_1810,Music,248.8271052631579
Item_1811,Home,261.3947945205479
Item_1812,Electronics,277.0031868131868
Item_1813,Clothing,250.47102564102565
Item_1814,Home,278.2234523809524
Item_1815,Electronics,257.08382716049385
Item_1816,Movies,245.91853333333333
Item_1817,Movies,277.64788235294117
Item_1818,Electronics,264.9935064935065
Item_1819,Music,229.11333333333334
Item_182,Beauty,229.82583333333332
Item_1820,Music,227.90046875000002
Item_1821,Movies,259.04977528089887
Item_1822,Electronics,270.8537755102041
Item_1823,Books,234.44235294117647
Item_1824,Sports,232.85878378378376
Item_1825,Beauty,237.09411764705882
Item_1826,Sports,224.404875
Item_1827,Sports,244.45
Item_1828,Beauty,250.12432835820897
Item_1829,Movies,267.8410588235294
Item_183,Clothing,264.7934285714286
Item_1830,Movies,271.00369230769235
Item_1831,Sports,262.2691666666667
Item_1832,Books,241.17093023255813
Item_1833,Movies,247.56458333333336
Item_1834,Beauty,241.56671428571426
Item_1835,Beauty,266.9694285714286
Item_1836,Books,261.21101694915257
Item_1837,Music,244.4205
Item_1838,Sports,263.04546666666664
Item_1839,Games,281.8317333333334
Item_184,Games,252.21294117647057
Item_1840,Movies,256.5491025641026
Item_1841,Clothing,239.43924050632913
Item_1842,Electronics,216.44180555555556
Item_1843,Sports,214.3365
Item_1844,Music,258.12936708860764
Item_1845,Electronics,256.77090909090913
Item_1846,Electronics,279.05
Item_1847,Home,254.748875
Item_1848,Beauty,261.42854166666666
Item_1849,Electronics,235.81243589743588
Item_185,Movies,245.22327868852457
Item_1850,Electronics,226.0234065934066
Item_1851,Electronics,223.4131818181818
Item_1852,Games,232.00024096385542
Item_1853,Music,257.6659090909091
Item_1854,Music,244.15927536231885
Item_1855,Sports,236.34840000000003
Item_1856,Clothing,252.9450724637681
Item_1857,Electronics,234.92602564102563
Item_1858,Books,212.63060240963856
Item_1859,Music,215.74850746268658
Item_186,Games,247.53082191780823
Item_1860,Beauty,249.36430555555555
Item_1861,Games,242.41445945945944
Item_1862,Beauty,270.47085714285714
Item_1863,Games,232.26977011494253
Item_1864,Electronics,271.635125
Item_1865,Music,273.5294285714286
Item_1866,Movies,276.59237288135597
Item_1867,Beauty,232.5288888888889
Item_1868,Books,241.20482352941175
Item_1869,Games,215.524
Item_187,Music,252.63090909090906
Item_1870,Beauty,235.94729729729727
Item_1871,Clothing,247.70453333333333
Item_1872,Sports,264.6094871794872
Item_1873,Beauty,235.35903225806453
Item_1874,Home,247.60827160493827
Item_1875,Home,253.8114705882353
Item_1876,Music,279.4663636363636
Item_1877,Beauty,217.87943661971832
Item_1878,Movies,257.47246753246753
Item_1879,Clothing,230.17653846153846
Item_188,Music,249.90069767441858
Item_1880,Movies,279.63092307692307
Item_1881,Books,254.51805194805195
Item_1882,Games,262.4636842105263
Item_1883,Sports,231.80855421686746
Item_1884,Beauty,275.6519230769231
Item_1885,Electronics,246.52855263157892
Item_1886,Movies,245.49493670886073
Item_1887,Sports,285.75451219512195
Item_1888,Games,218.5767213114754
Item_1889,Movies,232.698625
Item_189,Electronics,257.48661971830984
Item_1890,Clothing,239.02405797101449
Item_1891,Books,253.732125
Item_1892,Clothing,249.35934210526318
Item_1893,Books,256.62310344827586
Item_1894,Music,271.07685185185187
Item_1895,Clothing,252.7396875
Item_1896,Home,233.1567441860465
Item_1897,Movies,253.0695
Item_1898,Games,280.93083333333334
Item_1899,Beauty,260.6879220779221
Item_19,Movies,208.46923076923076
Item_190,Sports,225.1872463768116
Item_1900,Music,263.3105194805195
Item_1901,Home,252.35214285714284
Item_1902,Music,251.60966101694913
Item_1903,Clothing,230.60714285714286
Item_1904,Books,248.66772277227722
Item_1905,Clothing,260.3626041666667
Item_1906,Electronics,256.54219178082195
Item_1907,Beauty,261.6142857142857
Item_1908,Movies,273.76662500000003
Item_1909,Music,239.6945
Item_191,Home,251.38316455696204
Item_1910,Home,253.3355128205128
Item_1911,Electronics,234.54986301369863
Item_1912,Beauty,218.12120689655174
Item_1913,Movies,262.0013698630137
Item_1914,Sports,242.57430232558139
Item_1915,Games,232.25036363636363
Item_1916,Home,247.03301369863013
Item_1917,Music,262.8357142857143
Item_1918,Music,238.11999999999998
Item_1919,Movies,276.3634693877551
Item_192,Music,257.57
Item_1920,Music,211.7278409090909
Item_1921,Music,261.13516129032257
Item_1922,Books,278.3213636363636
Item_1923,Movies,264.83941176470586
Item_1924,Games,271.295
Item_1925,Books,247.68125
Item_1926,Clothing,261.1269014084507
Item_1927,Movies,241.6040789473684
Item_1928,Sports,233.23308823529413
Item_1929,Music,233.31362318840578
Item_193,Movies,233.8794594594595
Item_1930,Clothing,253.30723076923078
Item_1931,Electronics,258.3846052631579
Item_1932,Music,227.08348484848486
Item_1933,Books,258.19296296296295
Item_1934,Sports,247.45845070422533
Item_1935,Clothing,265.65583333333336
Item_1936,Beauty,264.1864935064935
Item_1937,Home,243.10803030303032
Item_1938,Electronics,260.8582692307692
Item_1939,Home,249.6206741573034
Item_194,Beauty,236.50160714285715
Item_1940,Sports,302.1151351351351
Item_1941,Beauty,244.64955223880597
Item_1942,Books,245.20958904109588
Item_1943,Books,255.53712121212124
Item_1944,Home,259.0822972972973
Item_1945,Electronics,264.63820512820513
Item_1946,Home,257.3359259259259
Item_1947,Home,234.2206153846154
Item_1948,Clothing,228.2411267605634
Item_1949,Music,250.45070588235296
Item_195,Games,278.48925373134324
Item_1950,Games,245.15305555555557
Item_1951,Home,259.84206349206346
Item_1952,Beauty,237.58945454545454
Item_1953,Clothing,262.1434722222223
Item_1954,Movies,256.2908064516129
Item_1955,Electronics,263.3996
Item_1956,Books,280.43930555555556
Item_1957,Games,251.22871794871796
Item_1958,Beauty,243.59506172839508
Item_1959,Home,259.1038983050848
Item_196,Clothing,274.4202985074627
Item_1960,Movies,234.82028985507247
Item_1961,Games,235.33068493150685
Item_1962,Music,281.7384722222222
Item_1963,Clothing,271.8486813186813
Item_1964,Home,264.2955294117647
Item_1965,Home,249.63750000000002
Item_1966,Movies,262.36353658536586
Item_1967,Clothing,261.87677966101694
Item_1968,Movies,251.47088235294117
Item_1969,Electronics,260.042375
Item_197,Sports,257.91026315789475
Item_1970,Electronics,279.1584810126582
Item_1971,Music,278.2064406779661
Item_1972,Clothing,272.31
Item_1973,Home,280.05729729729734
Item_1974,Beauty,277.5514285714286
Item_1975,Sports,256.17011494252876
Item_1976,Music,266.4085714285714
Item_1977,Electronics,245.3122077922078
Item_1978,Electronics,238.46728395061726
Item_1979,Games,264.0225352112676
Item_198,Clothing,257.18394366197185
Item_1980,Beauty,246.18488372093026
Item_1981,Sports,251.34802325581396
Item_1982,Music,237.73011235955056
Item_1983,Electronics,246.31048387096774
Item_1984,Music,243.27111111111114
Item_1985,Books,236.9327536231884
Item_1986,Beauty,241.2220253164557
Item_1987,Books,248.3621052631579
Item_1988,Sports,301.3604838709677
Item_1989,Clothing,214.86438356164385
Item_199,Games,290.6237662337662
Item_1990,Sports,260.36203125
Item_1991,Electronics,231.89757142857144
Item_1992,Games,232.49178571428573
Item_1993,Music,258.2
Item_1994,Books,258.4105063291139
Item_1995,Clothing,231.30092307692306
Item_1996,Electronics,245.39913043478262
Item_1997,Clothing,238.1430487804878
Item_1998,Games,267.8482051282051
Item_1999,Sports,259.5577142857143
Item_2,Home,270.8867272727273
Item_20,Electronics,260.5013043478261
Item_200,Movies,241.01023529411765
Item_2000,Electronics,225.82166666666666
Item_201,Electronics,275.670606060606
Item_202,Movies,260.3523595505618
Item_203,Sports,274.8813513513514
Item_204,Sports,236.00772727272727
Item_205,Movies,237.81055555555557
Item_206,Music,257.62047619047615
Item_207,Books,228.3317283950617
Item_208,Music,236.7268918918919
Item_209,Clothing,268.5932
Item_21,Books,248.7567088607595
Item_210,Home,233.93843373493976
Item_211,Books,233.17065789473685
Item_212,Clothing,233.54675000000003
Item_213,Home,268.26644736842104
Item_214,Sports,252.2527118644068
Item_215,Electronics,278.7450724637681
Item_216,Movies,246.57486842105263
Item_217,Electronics,229.70283783783782
Item_218,Movies,221.9104347826087
Item_219,Electronics,264.5677142857143
Item_22,Electronics,244.196338028169
Item_220,Home,276.36102564102566
Item_221,Home,250.82776315789474
Item_222,Electronics,235.6603125
Item_223,Beauty,229.99246575342465
Item_224,Electronics,242.10379746835443
Item_225,Sports,270.48918032786884
Item_226,Sports,231.06408450704225
Item_227,Books,249.5
Item_228,Sports,263.7703614457831
Item_229,Clothing,253.53630136986303
Item_23,Home,236.78353846153846
Item_230,Music,250.99891304347827
Item_231,Games,229.67814814814815
Item_232,Books,259.49605263157895
Item_233,Beauty,248.76168539325843
Item_234,Books,264.18625000000003
Item_235,Electronics,254.66291666666666
Item_236,Movies,263.24819277108435
Item_237,Movies,261.72241935483873
Item_238,Sports,300.30865853658537
Item_239,Sports,253.51222222222225
Item_24,Home,254.85853658536587
Item_240,Movies,233.25395061728395
Item_241,Electronics,247.98375000000001
Item_242,Sports,253.68886075949365
Item_243,Clothing,249.4168253968254
Item_244,Beauty,306.70985507246377
Item_245,Sports,246.9403947368421
Item_246,Books,271.3325333333333
Item_247,Movies,236.2358510638298
Item_248,Movies,268.5594029850746
Item_249,Electronics,261.6748051948052
Item_25,Music,266.7084615384615
Item_250,Games,270.1848
Item_251,Beauty,276.568375
Item_252,Beauty,253.19446428571428
Item_253,Clothing,259.02473684210526
Item_254,Music,262.74231884057974
Item_255,Movies,245.35932432432432
Item_256,Sports,231.19136363636363
Item_257,Games,270.48071428571427
Item_258,Music,267.27196078431376
Item_259,Electronics,283.47012820512816
Item_26,Books,260.3204109589041
Item_260,Movies,241.4723595505618
Item_261,Sports,271.2041791044776
Item_262,Clothing,255.20399999999998
Item_263,Beauty,226.8549090909091
Item_264,Sports,251.3151485148515
Item_265,Books,268.04460674157303
Item_266,Games,248.83323529411766
Item_267,Home,245.50354838709677
Item_268,Books,259.2111842105263
Item_269,Games,270.10967032967034
Item_27,Books,249.52397435897436
Item_270,Books,231.10581081081082
Item_271,Home,255.00604938271607
Item_272,Games,253.9118987341772
Item_273,Games,275.735
Item_274,Music,242.3177777777778
Item_275,Home,275.1067088607595
Item_276,Electronics,232.21390476190476
Item_277,Electronics,264.61957746478873
Item_278,Home,237.4309756097561
Item_279,Movies,247.278
Item_28,Music,250.95102564102564
Item_280,Music,266.94951612903225
Item_281,Games,223.49223529411765
Item_282,Music,237.74842857142858
Item_283,Sports,229.26367088607597
Item_284,Sports,239.36037037037036
Item_285,Movies,264.70222222222225
Item_286,Music,251.22431372549022
Item_287,Electronics,248.13389610389612
Item_288,Home,233.767625
Item_289,Music,246.8044285714286
Item_29,Sports,249.91352112676057
Item_290,Books,270.0831578947368
Item_291,Clothing,258.385625
Item_292,Movies,237.82197674418603
Item_293,Movies,224.5801282051282
Item_294,Games,266.0272602739726
Item_295,Electronics,247.99756410256413
Item_296,Movies,262.05267605633804
Item_297,Music,250.56178082191778
Item_298,Books,233.392875
Item_299,Electronics,263.12595505617975
Item_3,Beauty,262.76934210526315
Item_30,Books,250.41383720930233
Item_300,Music,227.106301369863
Item_301,Books,247.52029411764707
Item_302,Books,275.57438356164386
Item_303,Sports,257.6931081081081
Item_304,Electronics,217.71888888888887
Item_305,Electronics,264.971746031746
Item_306,Games,256.89394366197183
Item_307,Electronics,247.04088607594937
Item_308,Books,243.586375
Item_309,Movies,214.20507936507937
Item_31,Beauty,264.4496511627907
Item_310,Sports,231.52178082191782
Item_311,Books,279.903
Item_312,Beauty,269.17234375
Item_313,Games,256.3790909090909
Item_314,Clothing,263.13281690140843
Item_315,Beauty,243.71434210526317
Item_316,Music,267.58048780487803
Item_317,Sports,252.07957894736845
Item_318,Games,273.041
Item_319,Books,246.21932203389832
Item_32,Clothing,266.17030303030305
Item_320,Books,265.89050000000003
Item_321,Beauty,231.59053333333335
Item_322,Electronics,245.30597402597405
Item_323,Books,253.48808219178085
Item_324,Books,246.11069444444445
Item_325,Home,280.2920895522388
Item_326,Clothing,213.96309859154928
Item_327,Books,251.61960000000002
Item_328,Electronics,242.25506849315067
Item_329,Books,233.54013157894735
Item_33,Music,298.46125
Item_330,Books,255.34934210526316
Item_331,Music,238.13944444444445
Item_332,Sports,249.65236111111113
Item_333,Home,253.60091836734694
Item_334,Music,247.1410975609756
Item_335,Home,265.0805
Item_336,Home,283.07220588235293
Item_337,Music,266.50835820895526
Item_338,Books,244.02444444444447
Item_339,Home,291.90177215189874
Item_34,Movies,255.83426666666665
Item_340,Clothing,269.57952941176467
Item_341,Movies,258.8139240506329
Item_342,Clothing,231.55569230769228
Item_343,Home,236.25489361702128
Item_344,Beauty,276.0316438356165
Item_345,Games,252.1108988764045
Item_346,Clothing,254.0213513513513
Item_347,Music,258.28366197183095
Item_348,Sports,268.6063157894737
Item_349,Home,217.79484375
Item_35,Books,263.1098484848485
Item_350,Home,239.08818181818182
Item_351,Home,252.13625
Item_352,Beauty,248.5
Item_353,Movies,236.98565789473685
Item_354,Sports,228.18846153846155
Item_355,Clothing,248.6825
Item_356,Books,237.94226190476192
Item_357,Music,256.59661971830985
Item_358,Sports,242.35171052631577
Item_359,Books,243.40464285714287
Item_36,Electronics,264.3787037037037
Item_360,Clothing,222.57926829268294
Item_361,Sports,254.53512820512822
Item_362,Home,236.3651948051948
Item_363,Home,208.1964864864865
Item_364,Movies,242.23089552238804
Item_365,Home,270.13565217391306
Item_366,Games,279.6133898305084
Item_367,Beauty,250.0416129032258
Item_368,Electronics,246.02936507936508
Item_369,Electronics,226.76170212765956
Item_37,Electronics,247.8191304347826
Item_370,Electronics,250.48888888888888
Item_371,Clothing,268.06692307692305
Item_372,Beauty,276.8291891891892
Item_373,Beauty,252.37682352941175
Item_374,Clothing,274.0716129032258
Item_375,Books,239.35974025974028
Item_376,Games,263.3835294117647
Item_377,Movies,251.37137931034485
Item_378,Music,245.56706896551722
Item_379,Home,264.98407407407404
Item_38,Music,234.63896103896104
Item_380,Beauty,237.1840506329114
Item_381,Music,260.8692405063291
Item_382,Movies,227.68905405405408
Item_383,Clothing,270.57737499999996
Item_384,Home,249.2721917808219
Item_385,Beauty,250.27809523809523
Item_386,Beauty,278.60074626865674
Item_387,Beauty,258.39458333333334
Item_388,Beauty,253.054
Item_389,Clothing,282.78051282051285
Item_39,Electronics,270.796
Item_390,Movies,232.0674683544304
Item_391,Electronics,265.44901408450704
Item_392,Music,251.275375
Item_393,Books,243.21121212121213
Item_394,Music,263.19173913043477
Item_395,Electronics,245.52344262295082
Item_396,Home,231.20098591549296
Item_397,Books,253.18913978494624
Item_398,Music,276.87855263157894
Item_399,Games,263.75439393939394
Item_4,Books,264.2696052631579
Item_40,Games,237.92459770114942
Item_400,Clothing,244.3491891891892
Item_401,Music,269.1235
Item_402,Electronics,243.49044776119405
Item_403,Beauty,296.41042253521124
Item_404,Movies,273.0979411764706
Item_405,Beauty,267.6088888888889
Item_406,Beauty,278.44641791044774
Item_407,Beauty,234.77784810126585
Item_408,Sports,242.03822784810126
Item_409,Beauty,253.40666666666667
Item_41,Sports,267.74175675675673
Item_410,Books,259.4148148148148
Item_411,Movies,269.26753623188404
Item_412,Home,289.72253164556963
Item_413,Movies,257.27447368421053
Item_414,Clothing,235.2616923076923
Item_415,Games,263.4844615384616
Item_416,Movies,245.35475409836064
Item_417,Movies,230.05506666666668
Item_418,Books,198.10343749999998
Item_419,Clothing,289.0815151515152
Item_42,Books,237.2344736842105
Item_420,Music,296.5081012658228
Item_421,Sports,244.94878378378377
Item_422,Books,273.471
Item_423,Clothing,226.13870588235295
Item_424,Beauty,263.18123287671233
Item_425,Electronics,258.54494623655916
Item_426,Movies,247.0616923076923
Item_427,Clothing,260.30185714285716
Item_428,Electronics,241.49957142857144
Item_429,Sports,212.44543209876545
Item_43,Music,250.7164
Item_430,Clothing,265.6084210526316
Item_431,Home,253.0167105263158
Item_432,Home,264.0968493150685
Item_433,Games,263.8916216216216
Item_434,Music,226.61575
Item_435,Games,257.02440476190475
Item_436,Clothing,255.66115942028983
Item_437,Books,280.63096385542167
Item_438,Sports,232.52382716049382
Item_439,Sports,265.1902666666667
Item_44,Games,231.4269117647059
Item_440,Home,230.61384615384617
Item_441,Home,252.78172839506172
Item_442,Books,247.0172
Item_443,Beauty,234.80842105263156
Item_444,Clothing,252.66555555555558
Item_445,Beauty,243.6803947368421
Item_446,Movies,260.6349315068493
Item_447,Books,255.05987179487178
Item_448,Music,243.8402380952381
Item_449,Home,255.04999999999998
Item_45,Movies,257.4789610389611
Item_450,Games,235.29351648351647
Item_451,Books,266.4681927710843
Item_452,Movies,258.20951219512193
Item_453,Movies,266.56583333333333
Item_454,Electronics,250.77869047619046
Item_455,Movies,264.8651136363637
Item_456,Sports,213.16172413793103
Item_457,Beauty,248.62642857142856
Item_458,Movies,245.4448611111111
Item_459,Books,259.6195698924731
Item_46,Sports,280.6575342465753
Item_460,Games,240.17929577464787
Item_461,Clothing,230.03672131147542
Item_462,Games,262.6287671232877
Item_463,Clothing,246.17867469879516
Item_464,Music,268.88267441860467
Item_465,Music,264.22859154929574
Item_466,Books,233.9561111111111
Item_467,Games,248.24779411764703
Item_468,Games,246.3156164383562
Item_469,Books,249.1459756097561
Item_47,Home,252.11707692307692
Item_470,Games,254.615625
Item_471,Music,249.15569230769233
Item_472,Books,258.2611267605634
Item_473,Electronics,292.4698734177215
Item_474,Electronics,260.88614285714283
Item_475,Movies,260.9340243902439
Item_476,Books,223.12553846153847
Item_477,Beauty,245.00814814814814
Item_478,Electronics,239.11
Item_479,Home,273.5229577464789
Item_48,Clothing,265.7395061728395
Item_480,Sports,281.024
Item_481,Movies,231.73289156626507
Item_482,Games,260.89842857142855
Item_483,Beauty,272.88
Item_484,Sports,276.88814285714284
Item_485,Movies,240.71016393442622
Item_486,Home,222.80888888888887
Item_487,Music,252.49681159420288
Item_488,Music,278.8547191011236
Item_489,Clothing,269.31459459459455
Item_49,Home,233.24871428571427
Item_490,Music,260.2464935064935
Item_491,Music,229.18466666666666
Item_492,Home,264.954126984127
Item_493,Home,256.2238554216868
Item_494,Books,260.0228846153846
Item_495,Sports,276.2183561643835
Item_496,Sports,257.44898876404494
Item_497,Music,242.35576923076923
Item_498,Games,255.65013698630136
Item_499,Movies,260.312987012987
Item_5,Games,255.97558139534885
Item_50,Books,268.67291666666665
Item_500,Beauty,226.87180555555557
Item_501,Electronics,258.74253012048194
Item_502,Beauty,265.00140625
Item_503,Books,240.71336842105265
Item_504,Clothing,255.71428571428572
Item_505,Music,274.2828
Item_506,Music,245.14769230769232
Item_507,Movies,247.49252525252524
Item_508,Movies,260.07785714285717
Item_509,Beauty,249.41285714285718
Item_51,Games,252.62333333333333
Item_510,Clothing,263.87256097560976
Item_511,Home,262.09973333333335
Item_512,Books,255.32182926829267
Item_513,Books,250.49303797468355
Item_514,Clothing,252.46432098765433
Item_515,Electronics,283.53555555555556
Item_516,Games,279.7845
Item_517,Books,299.438
Item_518,Movies,250.51718309859157
Item_519,Movies,253.3086956521739
Item_52,Movies,221.7044871794872
Item_520,Clothing,270.88068493150683
Item_521,Electronics,243.43810810810808
Item_522,Beauty,235.15101449275363
Item_523,Movies,286.6033783783784
Item_524,Home,247.25857142857143
Item_525,Games,264.48379746835445
Item_526,Sports,250.5242857142857
Item_527,Books,272.9666216216216
Item_528,Clothing,289.9644594594594
Item_529,Clothing,259.16875
Item_53,Books,257.0726388888889
Item_530,Beauty,226.3662162162162
Item_531,Books,250.40910256410257
Item_532,Electronics,252.7544155844156
Item_533,Home,223.33196721311475
Item_534,Electronics,258.1335802469136
Item_535,Music,231.2719696969697
Item_536,Music,244.95418604651164
Item_537,Movies,258.528
Item_538,Beauty,261.1027380952381
Item_539,Music,240.19264705882352
Item_54,Games,246.14653333333337
Item_540,Movies,283.71640625
Item_541,Movies,206.59054054054056
Item_542,Books,241.56285714285713
Item_543,Games,234.38244186046512
Item_544,Music,250.51833333333335
Item_545,Electronics,238.6177027027027
Item_546,Sports,274.5347142857143
Item_547,Clothing,245.6085135135135
Item_548,Clothing,269.075
Item_549,Sports,278.90843373493976
Item_55,Beauty,247.82014285714286
Item_550,Beauty,281.21488095238095
Item_551,Beauty,272.18
Item_552,Home,243.27107692307692
Item_553,Clothing,268.90012658227846
Item_554,Clothing,247.7158536585366
Item_555,Movies,277.05820512820515
Item_556,Games,255.29264705882355
Item_557,Electronics,256.16
Item_558,Beauty,261.424126984127
Item_559,Home,239.5296052631579
Item_56,Sports,258.7894202898551
Item_560,Clothing,257.0521794871795
Item_561,Sports,291.2214473684211
Item_562,Clothing,235.09835820895523
Item_563,Beauty,242.06324324324325
Item_564,Electronics,265.7796341463415
Item_565,Electronics,235.089
Item_566,Books,235.4912162162162
Item_567,Sports,231.56394736842105
Item_568,Games,266.8492063492063
Item_569,Music,233.0839024390244
Item_57,Games,243.7855681818182
Item_570,Home,267.16927536231884
Item_571,Books,250.0625
Item_572,Games,240.5623076923077
Item_573,Books,282.8485185185185
Item_574,Beauty,245.31548387096774
Item_575,Movies,274.8546268656716
Item_576,Home,264.3576388888889
Item_577,Movies,232.7215789473684
Item_578,Movies,248.50304347826085
Item_579,Games,274.40608695652173
Item_58,Music,249.55700000000002
Item_580,Electronics,267.27661764705886
Item_581,Books,257.451511627907
Item_582,Movies,267.79328767123286
Item_583,Electronics,236.2462195121951
Item_584,Electronics,267.6823076923077
Item_585,Electronics,243.55791044776117
Item_586,Books,241.32364864864866
Item_587,Sports,251.16694117647057
Item_588,Books,225.23641791044776
Item_589,Music,246.678
Item_59,Books,255.9664864864865
Item_590,Books,252.51397260273973
Item_591,Books,263.63473684210527
Item_592,Movies,251.4410606060606
Item_593,Movies,241.62243902439025
Item_594,Movies,205.74774647887324
Item_595,Clothing,228.4358163265306
Item_596,Clothing,284.0242857142857
Item_597,Clothing,268.8693650793651
Item_598,Clothing,288.4030985915493
Item_599,Home,252.0201612903226
Item_6,Books,257.96356164383565
Item_60,Clothing,290.1667605633803
Item_600,Clothing,236.80702702702703
Item_601,Home,254.87430232558137
Item_602,Music,240.45410256410256
Item_603,Beauty,231.90774647887324
Item_604,Beauty,229.35060606060605
Item_605,Beauty,248.46741379310345
Item_606,Home,279.0764935064935
Item_607,Music,246.91698630136983
Item_608,Music,264.5232352941176
Item_609,Books,249.43559523809523
Item_61,Music,260.17492537313433
Item_610,Electronics,255.30067567567568
Item_611,Movies,263.69085714285717
Item_612,Beauty,248.68641791044777
Item_613,Sports,252.04764705882351
Item_614,Beauty,233.9186075949367
Item_615,Books,223.95657534246575
Item_616,Clothing,253.06052631578945
Item_617,Movies,250.47734375
Item_618,Beauty,222.54815789473685
Item_619,Music,260.0920779220779
Item_62,Games,247.27426666666668
Item_620,Electronics,277.08864864864864
Item_621,Home,255.34931506849315
Item_622,Music,245.85258620689658
Item_623,Movies,262.3652380952381
Item_624,Books,271.53647727272727
Item_625,Sports,260.575625
Item_626,Clothing,241.39544117647057
Item_627,Electronics,279.43529411764706
Item_628,Games,251.52217948717947
Item_629,Beauty,261.0916883116883
Item_63,Books,267.939014084507
Item_630,Books,288.40358974358975
Item_631,Electronics,245.64641975308643
Item_632,Books,265.455671641791
Item_633,Clothing,250.8518918918919
Item_634,Beauty,267.88397260273973
Item_635,Sports,250.09011904761905
Item_636,Electronics,254.00069767441863
Item_637,Electronics,240.4144578313253
Item_638,Games,263.4462666666667
Item_639,Music,260.0786567164179
Item_64,Home,264.3324193548387
Item_640,Clothing,273.7958227848101
Item_641,Movies,262.104625
Item_642,Electronics,262.4221052631579
Item_643,Books,255.7587804878049
Item_644,Books,267.1719178082192
Item_645,Movies,240.1713333333333
Item_646,Clothing,257.4182857142857
Item_647,Home,255.127625
Item_648,Electronics,218.91805555555555
Item_649,Beauty,252.5644117647059
Item_65,Books,272.522
Item_650,Sports,246.08371794871795
Item_651,Movies,283.79614285714285
Item_652,Beauty,264.44372093023253
Item_653,Books,252.55162790697673
Item_654,Beauty,252.0919512195122
Item_655,Clothing,242.37384615384613
Item_656,Home,234.51620253164555
Item_657,Games,248.85833333333335
Item_658,Sports,266.4505172413793
Item_659,Books,245.51402985074625
Item_66,Electronics,261.72676056338025
Item_660,Beauty,271.21705882352944
